4
10
0 46 60 7 28 96 95 46 76 87 
23 69 79 83 16 17 22 1 63 21 


6 61 83 86 51 15 99 85 66 4 
86 50 37 96 64 97 86 24 17 81 
89 48 34 66 6 83 95 6 37 86 
71 77 93 27 64 31 58 41 17 44 
81 20 65 62 28 8 83 9 39 90 
49 9 5 3 62 50 79 24 97 51 
34 29 1 97 26 47 62 35 11 94 
39 20 66 67 83 93 33 39 12 26 
77 66 82 10 93 18 52 54 36 34 
43 41 1 11 70 4 64 90 76 40 

61 53 49 84 81 9 50 54 83 69 
7 4 0 22 51 46 24 77 11 63 
85 22 27 91 45 68 90 28 71 67 
16 86 68 67 77 77 59 50 27 0 
6 77 45 39 60 42 75 18 43 76 
71 35 56 68 31 7 41 38 95 58 
88 84 32 12 91 1 45 45 26 36 
87 98 84 19 19 39 30 75 78 42 
27 36 84 25 48 71 61 15 10 29 
64 41 95 8 56 47 98 60 65 44 

3 0 41 61 2 85 62 64 94 83 
28 38 66 9 35 97 25 54 65 69 
10 38 32 35 80 29 1 34 17 50 
53 43 49 96 18 38 72 5 84 83 
63 72 32 35 6 7 37 37 0 4 
50 99 72 79 49 72 75 80 54 62 
52 71 71 79 45 42 79 70 2 11 
12 15 79 51 62 98 86 60 30 34 
75 23 22 61 95 79 7 99 93 24 
68 73 91 16 25 1 79 59 70 29 

93 25 54 39 31 54 37 57 65 6 
76 42 31 60 74 20 1 71 74 54 
77 56 92 99 39 47 12 23 95 97 
77 40 67 86 78 50 5 74 23 54 
30 83 95 89 94 11 56 3 18 68 
34 4 76 89 3 15 97 27 56 34 
55 27 52 39 23 67 26 2 49 55 
87 37 20 29 85 79 65 4 40 41 
4 78 80 37 23 38 62 48 44 11 
97 21 1 33 22 9 82 12 67 48 

42 54 13 91 31 38 97 44 38 43 
3 42 92 52 56 55 38 8 63 13 
6 27 15 57 0 69 5 41 18 10 
97 25 26 90 37 87 59 2 38 32 
11 46 65 67 84 9 94 68 20 61 
14 4 15 52 65 97 89 94 83 41 
90 49 90 8 28 20 21 20 31 95 
60 25 39 60 84 42 57 62 12 9 
91 36 6 2 33 37 93 99 86 7 
66 49 92 74 34 97 65 39 94 60 

42 24 12 71 36 22 27 77 35 28 
86 96 11 26 32 36 88 13 84 51 
15 74 49 66 6 54 71 48 41 91 
13 51 88 54 1 45 83 62 75 68 
74 78 77 28 54 96 99 21 16 12 
84 37 80 3 80 41 47 1 98 47 
53 72 48 40 72 86 13 28 75 53 
55 63 18 79 97 69 26 56 86 91 
53 70 52 64 34 88 16 44 67 3 
5 67 65 58 72 13 78 43 86 63 

30 9 54 85 28 89 12 18 84 80 
78 33 80 91 41 86 9 21 1 88 
46 68 39 35 14 32 64 1 98 15 
51 62 2 76 94 89 46 51 95 61 
6 54 14 72 52 4 41 63 55 51 
56 42 50 40 33 7 50 66 69 29 
26 28 5 15 35 61 10 46 50 58 
91 26 79 57 31 74 25 29 47 94 
14 26 63 37 62 48 64 98 20 45 
46 13 74 53 90 8 7 80 10 36 

68 77 63 29 34 39 45 4 50 97 
9 96 91 39 50 73 11 3 29 10 
58 97 57 80 11 47 35 89 24 28 
55 96 8 42 84 53 6 51 4 71 
60 40 66 74 62 68 7 85 64 57 
31 96 13 1 82 36 42 90 59 50 
18 91 35 45 3 0 64 24 47 98 
49 72 64 52 78 48 25 25 16 60 
24 59 13 70 61 90 8 54 28 99 
14 58 39 0 6 80 76 23 74 2 

67 98 10 99 63 48 97 69 41 97 
85 82 20 55 55 34 53 97 88 53 
46 81 59 33 23 52 59 74 95 77 
90 73 95 6 71 88 64 14 24 27 
29 60 17 71 19 16 60 4 64 91 
73 6 1 12 19 76 23 40 74 57 
59 6 15 79 72 19 2 86 45 32 
42 64 49 57 67 21 40 50 38 39 
4 60 84 65 49 98 57 56 71 82 
80 17 82 28 53 35 78 67 45 95 

81 85 60 97 11 69 34 16 11 89 
16 26 23 8 78 63 49 2 46 40 
31 1 53 35 14 32 53 77 4 45 
90 45 62 49 0 18 3 49 40 24 
65 90 15 94 53 5 53 87 51 79 
29 82 20 93 72 20 27 7 29 66 
46 30 74 70 5 76 99 72 95 84 
87 57 66 9 18 31 98 19 31 98 
91 75 38 13 17 4 6 71 30 21 
7 17 17 30 78 41 56 63 16 79 


78 89 49 10 44 31 87 9 37 57 
20 36 66 22 27 67 89 43 73 69 
36 21 1 79 74 5 34 75 92 35 
51 29 16 30 77 59 51 88 67 94 
4 40 92 44 12 60 86 55 14 96 
88 57 40 96 65 1 42 13 56 75 
40 84 25 85 29 82 89 62 37 89 
53 24 84 83 50 62 46 74 90 14 
93 42 40 15 18 83 0 68 49 25 
13 95 86 34 80 0 49 11 2 70 

36 45 13 72 68 67 89 45 35 56 
32 93 55 22 83 30 97 59 40 78 
82 94 11 99 70 13 15 35 15 80 
53 22 38 66 13 91 93 19 76 2 
77 53 26 15 50 91 9 10 47 78 
24 60 6 21 49 32 91 22 26 10 
36 83 19 45 22 78 96 64 17 36 
13 48 6 25 60 60 93 95 90 30 
16 11 47 67 66 87 76 40 58 19 
57 20 28 62 59 82 52 92 22 68 

66 71 94 30 81 76 33 88 15 31 
46 2 60 50 57 74 77 70 61 76 
54 80 0 1 22 90 50 70 90 44 
42 22 68 43 45 71 72 91 23 40 
28 17 26 93 12 15 60 26 82 57 
40 31 31 89 18 3 63 30 12 9 
13 78 13 2 25 76 92 30 82 82 
52 51 10 56 5 46 41 96 33 55 
63 77 42 31 31 29 52 3 62 37 
77 89 12 29 89 57 67 7 93 38 

5 12 48 23 26 81 96 78 60 6 
44 1 49 73 52 71 31 18 2 41 
54 36 45 62 26 7 36 33 21 81 
23 82 40 34 94 75 50 2 30 4 
37 78 24 12 75 71 49 4 54 84 
18 48 23 19 18 14 39 34 61 60 
43 86 37 86 85 43 33 75 93 15 
69 71 26 23 55 75 19 47 8 99 
55 48 85 97 69 94 94 99 75 60 
62 85 1 38 17 54 84 64 25 0 

26 84 64 45 62 73 96 6 94 10 
87 87 66 93 66 89 92 17 61 99 
23 48 35 69 3 45 96 14 37 58 
5 47 73 6 82 62 31 77 69 48 
77 15 79 88 40 19 45 44 87 10 
56 27 35 6 2 28 52 57 24 99 
95 63 41 63 9 97 98 57 80 89 
22 66 13 10 72 6 84 11 28 53 
0 8 27 83 81 42 42 33 83 96 
57 26 72 66 64 43 21 67 68 8 

27 56 58 28 37 0 80 87 15 5 
76 97 51 98 19 21 8 20 72 59 
78 56 89 10 1 85 68 27 2 92 
36 21 95 63 46 29 86 82 80 33 
65 59 4 57 16 80 15 2 99 30 
92 22 96 7 1 58 10 52 7 24 
11 81 62 40 0 11 81 24 89 54 
75 9 81 3 23 16 88 64 32 64 
27 30 60 38 89 41 56 53 64 29 
87 73 95 31 93 13 75 29 1 85 

11 58 81 8 71 84 35 38 98 11 
17 12 71 27 12 14 43 94 87 21 
95 68 66 14 28 56 53 89 13 48 
34 52 90 6 52 87 85 30 66 16 
73 44 44 54 55 34 68 70 84 87 
4 35 82 92 14 95 84 18 26 89 
75 22 61 6 69 85 20 66 43 3 
23 97 42 40 41 53 5 64 20 16 
69 66 78 44 46 31 1 81 48 16 
2 58 97 26 97 10 99 56 12 99 

51 32 11 48 34 1 39 96 85 6 
20 49 45 98 61 20 80 17 66 54 
34 42 18 14 17 39 40 57 98 47 
57 24 24 84 10 48 98 22 32 72 
8 87 52 38 4 13 57 2 82 76 
76 42 66 95 53 0 31 14 36 89 
90 53 44 33 93 71 38 96 30 7 
10 48 47 28 68 75 24 10 87 98 
56 2 35 3 41 52 18 97 64 53 
47 42 61 43 99 81 63 2 81 68 

68 78 22 56 4 22 43 26 21 5 
63 28 70 77 40 78 19 47 35 31 
17 43 69 17 39 63 9 81 26 36 
56 27 75 20 82 2 56 12 68 20 
3 14 79 45 57 76 47 93 82 37 
17 68 37 52 13 69 8 81 30 48 
59 53 33 81 13 36 10 56 88 9 
33 21 61 32 33 30 57 52 35 10 
56 82 2 69 99 47 8 77 75 64 
94 54 35 46 43 22 54 21 43 50 

21 79 17 3 70 54 15 68 18 72 
22 17 98 36 81 89 87 37 77 49 
8 64 15 77 98 99 95 52 6 92 
78 95 53 22 24 31 31 60 80 32 
91 3 51 85 96 97 10 92 76 46 
89 86 77 67 88 87 86 19 50 46 
85 72 36 10 30 66 38 40 2 24 
62 71 58 37 98 6 80 30 95 33 
1 50 55 7 54 49 48 69 14 67 
94 99 4 43 73 30 28 19 22 41 


14 45 14 21 72 96 13 93 76 70 
65 81 80 80 82 31 16 63 42 63 
76 85 7 60 67 38 82 29 23 68 
36 6 79 35 6 40 63 25 8 6 
67 12 67 63 4 52 35 44 28 40 
35 70 9 68 32 98 71 48 52 85 
46 0 48 0 29 15 24 62 32 55 
57 63 16 24 26 29 99 10 26 75 
54 23 28 16 20 77 29 10 56 13 
48 60 76 46 85 62 16 70 75 58 

61 24 28 35 25 20 95 72 54 78 
96 31 29 61 91 51 59 43 67 24 
31 18 80 50 65 78 20 77 14 6 
62 10 86 61 35 97 34 46 10 1 
77 40 93 99 8 17 16 92 84 7 
91 39 24 91 33 13 77 12 22 30 
69 54 27 91 4 84 7 24 60 69 
12 8 87 12 83 44 94 90 1 38 
84 4 97 74 47 2 29 53 82 30 
64 19 77 84 95 35 44 23 71 2 

97 82 67 95 5 16 52 32 0 11 
39 80 89 29 5 82 88 82 57 10 
55 36 65 92 84 65 1 11 1 54 
23 61 5 72 25 77 60 91 33 42 
38 93 5 81 48 65 23 35 26 43 
41 83 37 30 9 88 85 38 89 49 
58 60 96 62 55 73 82 2 82 90 
58 42 63 85 3 41 0 95 50 71 
19 6 53 22 94 79 43 47 6 11 
19 23 6 68 80 66 37 1 85 78 

88 35 84 37 67 52 5 57 98 72 
70 30 14 49 59 31 90 78 49 16 
68 54 1 88 42 82 50 71 47 17 
0 5 15 68 3 37 58 48 56 62 
1 62 60 68 5 66 86 0 7 70 
6 85 52 27 74 10 86 78 57 6 
36 72 49 76 42 19 58 64 90 74 
32 91 60 69 68 84 52 79 29 58 
58 71 85 31 30 43 94 85 4 76 
82 29 68 88 68 21 27 95 32 92 

83 78 70 84 70 50 72 90 93 90 
76 40 9 20 13 56 99 78 2 47 
74 28 30 86 97 36 93 81 63 95 
17 77 42 38 69 68 35 41 67 40 
60 41 57 55 75 1 59 61 37 46 
88 53 15 45 78 98 67 92 14 97 
2 86 29 15 50 25 79 18 77 76 
2 46 66 45 89 21 42 5 6 90 
33 99 99 7 33 84 62 8 72 8 
49 5 89 14 83 56 73 34 29 0 

29 2 18 72 16 4 63 56 72 4 
80 29 20 77 56 64 66 82 76 27 
87 10 92 7 42 25 24 27 69 46 
33 15 28 36 4 2 98 94 83 7 
16 99 38 90 34 85 99 71 50 88 
26 97 7 15 44 68 7 54 98 57 
32 56 46 15 39 2 46 90 43 95 
32 53 35 88 3 69 91 23 58 86 
93 15 41 96 15 24 7 38 36 79 
24 31 79 6 96 86 33 33 12 63 

73 79 69 27 48 1 60 41 38 80 
91 75 72 3 90 68 58 48 68 36 
87 42 21 90 34 97 88 54 33 49 
80 91 68 69 19 6 95 5 35 80 
69 98 3 23 67 64 94 38 98 51 
65 76 9 82 33 17 44 13 25 40 
60 91 63 21 41 31 82 71 94 40 
20 82 29 68 31 50 64 50 75 40 
48 23 32 25 52 57 27 40 35 63 
16 15 7 59 41 99 24 71 21 86 

14 97 83 1 98 90 82 99 22 24 
62 52 2 94 72 48 24 31 35 78 
49 99 25 72 61 63 77 62 95 55 
37 57 1 72 21 21 23 5 23 1 
26 59 36 35 30 51 45 32 97 82 
7 92 28 32 27 87 53 61 72 74 
38 73 34 82 9 6 72 0 48 51 
69 85 40 64 94 18 16 67 48 86 
66 27 44 90 11 72 35 54 55 92 
9 85 6 28 6 16 59 14 74 48 

97 69 81 59 47 89 66 86 78 30 
80 60 94 95 78 54 67 11 52 88 
74 7 3 64 59 70 94 84 57 57 
27 15 40 47 50 43 65 17 48 2 
28 51 56 63 19 1 36 40 48 72 
75 74 70 8 25 77 36 80 68 57 
67 85 80 84 17 30 24 84 48 64 
8 30 75 40 57 35 60 33 98 72 
78 60 59 1 90 84 60 46 81 82 
35 15 90 92 70 56 19 55 14 89 

23 54 92 22 38 63 74 25 31 52 
35 2 78 37 14 48 52 24 6 69 
3 73 15 41 69 0 6 10 64 28 
26 20 82 26 95 88 31 27 13 98 
65 86 5 60 48 51 17 56 20 44 
29 17 47 11 68 42 12 9 28 90 
11 2 65 32 92 56 14 86 73 21 
11 26 95 44 58 52 27 49 65 33 
15 31 66 90 18 80 78 56 99 0 
86 78 11 62 65 37 37 9 89 95 


14 41 39 17 50 47 22 55 56 13 
17 2 71 63 15 73 86 74 64 15 
14 56 39 74 32 18 90 57 36 27 
30 34 66 46 52 50 76 55 21 12 
68 7 54 73 88 95 52 40 89 53 
52 60 13 97 48 44 43 76 20 40 
1 31 68 75 62 52 36 95 84 88 
5 49 88 98 30 20 78 36 27 4 
93 56 25 83 48 41 8 54 72 8 
94 86 33 19 39 2 36 65 13 70 

77 19 58 86 77 86 75 96 99 21 
42 74 85 91 93 12 77 59 56 18 
92 8 81 80 71 23 28 96 41 63 
53 8 58 70 65 51 97 29 68 62 
14 10 35 11 46 63 2 82 91 31 
93 66 46 72 8 59 72 20 27 35 
58 26 22 76 65 22 42 52 88 7 
10 75 39 93 79 93 79 49 83 19 
85 10 86 20 90 76 98 87 51 56 
10 20 24 47 0 60 11 65 37 25 

16 81 8 56 49 91 66 53 37 2 
18 75 38 79 29 55 61 12 5 30 
32 18 88 45 23 15 14 74 82 80 
62 9 24 98 93 87 5 28 28 71 
24 44 77 43 25 75 11 67 57 16 
97 28 61 48 85 93 58 0 8 0 
71 25 60 69 62 72 93 14 12 43 
33 58 26 80 7 20 55 65 93 37 
24 15 61 71 95 22 55 72 39 67 
84 77 36 59 80 85 57 73 85 95 

63 61 50 51 38 40 58 66 63 76 
26 0 66 6 22 84 23 7 79 15 
28 95 24 33 92 82 23 54 8 46 
67 67 28 16 84 28 90 51 37 5 
93 48 22 63 67 12 43 29 57 30 
32 5 34 88 92 1 32 7 55 36 
83 13 83 50 43 85 91 49 51 48 
82 82 2 21 63 37 10 24 45 86 
7 16 15 75 3 10 25 52 85 89 
84 46 29 40 97 66 3 54 48 36 

53 92 43 9 71 29 77 53 99 84 
25 5 85 98 41 40 37 76 30 14 
36 60 71 76 59 71 16 16 39 39 
5 78 16 75 44 99 85 50 73 79 
92 73 78 13 8 50 36 55 87 99 
72 15 10 66 45 19 95 97 86 42 
67 59 73 55 49 95 57 83 28 54 
46 14 70 18 74 2 57 96 79 94 
62 55 52 90 40 58 21 80 36 99 
11 55 14 51 6 75 87 39 72 24 

25 51 54 90 33 4 43 18 62 4 
19 37 13 50 58 50 8 35 88 57 
67 70 73 21 10 5 8 88 71 58 
17 70 65 41 82 27 12 65 38 74 
15 77 25 48 9 31 19 52 58 90 
48 46 18 50 1 4 55 43 52 30 
50 39 66 57 89 20 68 2 82 95 
29 4 86 69 43 51 64 14 86 58 
23 17 98 31 24 16 30 41 73 58 
62 10 4 61 0 18 51 68 7 81 

81 36 23 32 41 12 4 34 3 51 
68 31 57 20 2 48 55 48 67 26 
23 63 65 88 46 76 61 33 59 87 
58 49 25 44 30 52 14 85 65 52 
65 77 39 97 67 64 72 44 63 93 
11 2 13 9 14 94 93 58 34 83 
43 79 64 17 64 76 8 5 67 56 
27 12 25 4 29 13 90 93 68 38 
25 59 46 11 30 98 21 81 85 58 
29 91 68 79 51 20 84 14 96 95 

97 40 56 70 11 59 4 65 39 8 
13 19 59 80 11 38 69 80 51 18 
30 8 81 58 21 63 98 84 67 17 
93 92 85 92 26 52 40 95 37 46 
24 44 95 84 46 97 9 5 65 84 
60 4 0 26 56 47 37 7 72 98 
45 13 37 2 16 50 74 81 5 15 
83 98 5 4 49 52 98 49 85 95 
89 82 0 89 22 71 18 77 27 6 
83 23 76 74 76 19 14 81 16 24 

27 95 69 73 5 25 42 74 73 84 
17 18 56 98 22 62 22 46 33 40 
3 30 18 16 5 44 55 7 14 35 
84 37 10 49 8 85 12 9 72 74 
29 53 85 99 21 88 35 63 14 40 
7 37 92 1 75 47 50 40 64 39 
25 95 58 57 75 98 26 53 34 88 
82 66 87 20 50 92 39 40 98 73 
47 8 59 96 68 6 19 87 35 61 
71 64 93 12 2 17 57 26 38 13 

59 62 48 89 61 20 57 94 89 46 
92 96 92 69 97 41 5 40 57 88 
32 50 45 44 51 29 9 44 99 35 
99 58 84 62 79 11 11 53 58 94 
43 4 52 5 65 52 22 72 12 52 
37 4 77 8 11 96 29 7 52 36 
57 85 3 90 96 60 9 85 25 73 
99 43 69 65 66 90 94 55 37 18 
91 70 46 87 52 12 82 83 9 77 
1 51 47 46 4 21 94 49 98 63 


1 53 82 88 88 19 37 38 29 73 
0 82 38 86 19 39 77 57 33 3 
14 16 44 89 90 60 61 88 77 41 
27 21 77 20 75 37 49 94 59 19 
49 43 25 63 61 51 36 97 3 29 
44 72 19 86 53 79 37 14 57 17 
33 58 93 87 76 30 34 13 21 83 
10 30 88 62 73 15 0 31 33 93 
87 82 31 27 0 79 77 9 5 67 
4 40 61 50 43 8 23 52 91 7 

43 53 0 90 34 88 93 95 52 52 
44 26 56 22 10 90 72 26 57 29 
26 82 50 29 26 50 47 39 58 54 
95 74 91 91 69 92 42 71 56 46 
34 54 76 88 6 56 90 20 83 34 
84 3 5 70 27 45 17 47 44 80 
30 4 71 6 88 10 18 50 92 86 
88 84 82 51 19 28 72 73 61 1 
23 73 28 18 95 91 39 41 7 99 
75 27 64 94 84 78 10 2 30 11 

28 60 31 92 45 69 22 24 1 67 
18 46 0 72 20 7 90 67 73 64 
54 44 33 67 39 73 32 91 67 67 
50 87 46 66 65 91 67 47 55 88 
1 57 80 21 67 86 67 62 79 33 
63 15 63 36 81 18 85 19 27 64 
33 63 75 65 59 50 27 57 31 10 
17 46 55 19 10 28 85 47 21 66 
63 55 33 82 58 29 24 34 93 17 
41 50 40 39 10 94 74 16 66 76 

46 3 82 53 43 31 19 62 31 74 
11 18 70 96 37 12 31 6 57 40 
34 88 57 66 56 33 60 4 38 70 
77 12 2 21 30 63 37 19 53 86 
77 28 75 72 89 93 29 27 76 94 
14 23 12 50 31 79 12 50 44 53 
68 51 56 80 79 90 87 49 60 17 
93 4 55 93 28 36 96 46 18 36 
57 47 45 44 0 1 9 99 12 16 
94 42 45 47 19 65 62 22 60 17 

32 6 28 58 1 86 32 38 68 92 
20 17 73 94 57 47 34 83 11 55 
68 60 73 77 35 34 31 90 42 91 
48 41 43 97 17 71 50 86 81 69 
38 71 6 26 51 0 7 34 17 61 
39 20 15 65 27 64 90 86 2 49 
82 4 42 93 73 45 39 54 77 3 
6 73 55 96 24 62 46 49 57 99 
0 96 63 46 70 48 20 24 84 85 
18 20 67 5 63 7 1 55 54 8 

2 4 33 50 52 79 88 39 68 31 
52 46 42 22 54 24 43 83 60 95 
73 87 25 20 22 28 91 33 80 34 
90 95 91 11 63 68 84 2 82 6 
75 84 64 3 24 31 0 1 8 98 
22 60 23 67 86 14 11 31 19 72 
24 63 33 71 80 64 88 60 40 21 
52 39 86 90 56 53 17 60 32 95 
5 66 85 57 5 3 65 72 64 61 
77 5 83 49 1 32 5 51 29 19 

38 96 68 7 83 56 35 60 31 89 
6 38 24 5 50 91 50 44 8 2 
24 56 24 81 78 87 44 48 67 25 
82 57 56 3 58 8 68 94 33 48 
50 99 13 67 5 1 14 23 65 87 
36 57 63 97 31 11 86 80 10 84 
45 54 48 81 56 40 15 49 53 79 
48 70 2 86 2 80 7 10 16 73 
12 69 68 11 21 62 33 56 86 52 
12 88 22 79 95 16 23 39 8 16 

93 2 62 14 52 90 2 88 81 15 
24 36 21 42 30 62 89 1 27 53 
37 48 25 16 7 83 67 83 99 69 
37 4 99 30 77 6 78 54 94 11 
5 37 18 60 99 98 12 14 11 90 
28 3 54 63 31 50 72 61 60 11 
3 47 63 79 7 63 70 46 75 73 
87 95 15 54 81 87 27 4 0 66 
57 47 48 53 7 34 54 6 41 96 
31 59 22 49 98 82 49 84 26 76 

15 80 43 38 51 59 70 41 81 67 
62 35 82 12 8 94 3 93 12 35 
19 98 12 34 86 72 2 11 79 44 
15 64 64 69 89 45 50 50 87 7 
37 73 91 27 11 63 14 49 36 7 
26 86 48 38 24 60 28 4 69 95 
7 10 37 51 81 51 63 35 78 98 
70 16 43 71 56 48 76 36 22 86 
99 15 80 26 76 13 87 98 55 47 
87 27 6 28 3 37 56 69 3 99 

23 79 46 93 50 65 87 56 7 27 
2 65 68 99 33 56 15 67 16 15 
52 59 24 38 51 94 33 64 98 77 
66 89 20 47 69 6 46 65 80 1 
24 37 8 63 21 90 26 73 40 87 
86 86 11 2 59 75 4 45 69 74 
49 31 48 25 29 53 58 48 96 12 
10 43 3 82 97 64 74 25 3 67 
15 0 12 94 54 16 46 83 48 75 
27 96 90 27 25 78 67 18 30 92 


23 1 19 24 7 66 42 87 36 77 
13 6 89 63 92 8 63 38 98 3 
65 39 35 91 45 37 80 90 71 41 
9 32 10 59 36 18 35 60 88 47 
23 43 80 25 87 19 19 20 25 42 
46 14 71 57 77 45 88 56 74 24 
51 9 47 52 13 38 7 94 79 42 
7 9 79 16 51 14 83 77 5 7 
76 30 49 66 27 37 47 82 16 32 
90 27 22 60 86 49 64 97 56 46 

23 22 33 1 54 22 31 22 5 32 
1 53 62 34 18 6 15 68 85 3 
54 88 26 91 44 23 58 14 31 42 
81 48 82 50 38 11 30 30 14 39 
98 8 43 28 76 28 23 58 45 29 
13 75 44 3 32 18 57 38 1 79 
88 87 88 73 58 68 95 19 53 98 
65 67 47 79 71 30 22 28 14 47 
4 96 10 90 89 1 9 34 74 57 
24 10 56 60 39 47 22 46 62 48 

78 10 71 44 58 95 92 32 47 22 
51 34 16 57 70 34 12 35 89 32 
36 85 37 28 13 24 72 89 43 71 
8 61 50 55 80 90 68 97 44 42 
29 73 29 94 60 86 23 89 48 16 
85 98 85 10 73 38 71 56 25 73 
20 59 10 21 97 88 0 87 85 67 
51 61 69 23 72 85 59 40 96 28 
56 76 58 42 14 3 68 39 86 36 
62 54 69 43 61 12 92 77 56 94 

34 87 66 43 41 62 57 29 15 45 
48 97 49 42 47 28 38 35 43 8 
62 92 39 99 46 83 5 86 55 64 
70 35 9 17 1 40 0 35 59 97 
34 52 13 98 71 75 55 54 33 20 
52 49 98 43 23 14 25 49 57 11 
62 22 0 86 3 71 71 60 58 78 
48 91 11 64 92 49 65 76 3 55 
72 65 0 17 81 43 41 55 80 73 
47 79 49 35 69 62 69 89 5 31 

55 19 14 0 47 66 51 11 52 4 
41 67 46 84 15 89 94 18 35 2 
96 29 18 0 91 48 23 46 24 72 
50 62 74 53 3 44 28 52 69 74 
9 96 90 54 77 57 92 24 52 80 
36 7 53 16 64 35 12 58 26 20 
44 31 49 7 84 61 15 38 32 90 
44 21 9 63 97 39 65 81 30 20 
27 36 54 62 80 34 82 84 87 79 
35 77 93 19 47 91 73 21 5 65 

93 13 55 19 49 79 20 88 15 90 
0 94 12 5 3 54 70 24 68 71 
97 5 59 83 6 41 58 83 3 39 
59 7 12 10 30 50 36 44 6 21 
57 70 2 90 94 16 75 38 58 21 
81 15 83 64 43 1 5 21 29 65 
93 80 60 61 66 10 9 69 88 82 
75 37 59 40 73 15 42 40 13 72 
87 83 59 41 89 35 12 49 82 16 
46 27 79 42 20 24 48 59 11 11 

29 21 71 68 60 13 68 99 59 39 
8 42 74 20 55 42 30 29 34 58 
