3
10
0 46 60 7 28 96 95 46 76 87 
23 69 79 83 16 17 22 1 63 21 


44 49 93 21 13 81 47 94 98 97 
38 62 47 37 83 52 47 43 35 70 
16 97 10 16 8 66 62 39 14 17 
34 81 23 26 94 59 52 26 51 24 
7 10 70 84 31 85 23 50 96 4 
26 52 75 93 72 90 7 54 54 65 
39 54 22 8 34 60 32 90 43 86 
53 47 29 42 39 21 63 45 32 55 
71 78 31 63 9 42 30 27 95 47 
82 17 47 82 21 98 56 99 2 14 

69 73 49 11 75 83 78 6 67 57 
29 32 37 72 51 50 46 19 80 92 
40 16 80 96 62 36 13 28 4 41 
39 27 71 34 29 59 6 92 50 33 
94 8 42 10 89 6 47 67 32 21 
31 36 8 75 69 74 82 74 71 27 
40 41 70 9 61 69 63 82 85 33 
71 69 46 82 32 29 46 15 31 71 
7 90 97 45 34 89 41 63 7 56 
58 68 9 72 60 37 88 41 52 73 

68 96 77 49 56 28 43 70 31 97 
42 10 14 21 41 56 12 23 63 26 
29 85 2 81 2 77 17 27 43 1 
46 98 14 1 45 97 34 4 90 22 
16 36 92 16 16 24 78 26 96 22 
54 73 5 77 14 39 51 15 44 83 
4 27 34 79 80 77 24 27 79 77 
56 76 45 55 79 53 49 70 86 67 
3 58 46 58 42 70 4 9 42 94 
6 56 81 40 77 38 55 60 86 78 

58 30 47 16 8 62 10 22 97 63 
21 59 54 29 42 20 60 66 41 0 
45 16 32 3 53 56 71 55 87 17 
48 33 87 19 34 82 33 90 89 47 
11 20 23 12 64 43 67 72 28 88 
62 45 21 16 29 4 72 75 52 58 
70 80 78 96 95 20 59 56 52 42 
88 74 74 8 41 94 19 53 78 7 
38 82 96 29 15 34 21 68 62 74 
46 19 47 15 73 51 54 60 28 51 

12 50 46 33 50 16 79 14 59 4 
55 44 40 12 46 63 53 96 88 64 
88 35 67 46 82 59 57 51 11 18 
31 20 99 88 97 27 85 56 16 31 
56 40 97 11 7 18 62 27 54 50 
72 40 43 63 51 62 37 73 46 95 
17 96 52 94 43 14 77 25 52 84 
35 15 0 10 25 5 72 75 29 35 
69 43 57 18 9 16 0 72 73 0 
89 93 10 37 41 67 27 8 32 97 

81 90 49 35 97 73 44 99 87 98 
66 91 28 29 30 54 43 46 10 67 
20 46 59 70 87 26 86 98 21 75 
57 15 77 45 46 47 57 34 44 14 
25 36 14 78 65 87 86 74 20 54 
89 37 52 15 28 79 74 69 49 76 
4 88 22 57 38 60 70 26 73 70 
22 59 64 90 28 31 34 75 85 98 
1 3 60 45 22 86 64 98 75 45 
58 88 99 0 1 12 61 25 49 6 

37 21 90 33 59 21 58 62 25 45 
65 80 78 51 75 99 1 17 91 9 
32 20 92 3 48 48 59 91 34 64 
51 26 88 49 46 82 93 73 88 6 
77 2 83 25 88 30 58 49 0 30 
8 28 19 38 30 45 51 96 93 55 
15 78 42 72 29 92 67 91 74 47 
30 16 43 20 37 75 14 78 84 3 
5 2 20 11 79 3 54 43 35 87 
92 78 67 66 59 16 69 40 64 36 

14 4 11 19 12 72 20 62 58 42 
50 85 28 8 34 39 37 21 92 95 
98 12 69 61 6 49 13 27 65 86 
85 51 70 70 65 70 37 38 8 87 
3 23 75 11 90 43 27 1 68 63 
42 1 67 38 40 42 66 64 71 34 
77 41 24 54 67 30 55 92 23 50 
8 63 13 68 7 98 31 40 83 0 
16 63 14 45 38 57 91 25 99 89 
47 42 79 87 81 16 70 72 39 77 

17 80 54 65 51 60 94 82 38 40 
8 21 40 18 15 60 30 94 51 39 
66 5 6 37 8 68 86 99 86 9 
66 35 14 33 40 20 76 70 13 83 
37 42 44 1 64 32 32 78 0 64 
36 99 61 51 78 0 37 91 36 11 
55 82 67 37 25 61 89 26 82 77 
63 80 72 81 67 13 40 65 8 28 
8 47 53 1 54 48 60 69 3 44 
46 45 57 47 18 3 68 76 27 57 

12 2 38 56 73 65 62 58 25 88 
32 22 93 22 80 5 89 16 30 74 
24 75 1 9 91 22 41 28 95 59 
33 19 24 55 59 10 20 74 71 0 
33 89 19 62 71 93 38 32 51 18 
68 98 66 61 7 3 89 68 14 79 
3 42 89 5 13 55 3 21 77 62 
49 29 62 2 79 13 6 25 34 39 
57 85 99 34 94 65 14 85 44 4 
21 58 29 26 65 16 64 35 60 44 
